812,225,926,47,318,627,945,684,64,818,326,370,884,465,21,760,13,67,383,655,561,357,73,388,354,631,225,858,569,514,413,188,162,322,320,540,931,555,423,481,712,298,94,653,470,858,191,329,550,665,654,284,239,6,357,543,298,311,628,9,194,367,944,969
841,494,1017,577,250,63,552,960,659,610,696,140,576,317,835,253,274,461,17,262,631,121,100,76,72,632,493,708,430,409,184,880,766,481,945,975,930,721,792,837,739,372,328,443,27,413,669,942,955,378,206,963,127,809,799,696,166,185,877,584,298,52,67,162
635,280,1003,175,792,152,248,630,55,105,834,115,573,446,596,398,667,832,419,598,526,247,105,598,857,465,995,173,37,260,846,710,143,650,598,66,569,295,842,465,551,737,875,171,850,785,268,828,205,919,858,613,478,1006,895,769,388,523,756,767,994,414,677,733
786,382,1010,581,194,404,232,447,326,211,1013,504,270,505,256,207,93,319,996,202,406,346,64,927,419,849,176,198,1002,480,701,385,703,343,35,958,82,615,738,596,604,258,732,929,272,314,720,107,114,402,102,98,638,481,854,79,696,285,326,448,61,460,652,841
973,607,963,573,105,209,469,271,151,89,865,414,684,733,377,369,980,114,963,994,151,142,218,394,893,487,342,643,309,403,23,960,439,892,667,254,330,413,192,318,621,930,296,573,410,772,942,0,769,351,178,795,230,348,697,241,498,328,149,826,558,684,925,606
627,659,241,996,1000,26,98,623,466,1012,696,180,742,422,523,987,774,806,353,973,902,496,790,332,578,285,903,656,495,846,574,261,158,80,360,513,579,684,169,644,241,773,881,690,488,934,787,1008,355,864,840,34,899,306,207,807,111,202,703,334,400,140,231,622
768,964,210,1017,960,448,878,474,787,799,69,136,806,693,513,445,257,925,785,104,810,407,543,819,207,94,149,305,901,562,86,773,760,1006,683,429,6,844,190,89,454,952,254,800,529,681,785,794,945,570,244,632,675,389,641,1007,750,908,883,904,767,512,524,220
458,344,664,853,949,859,83,202,877,768,483,593,701,168,94,466,838,93,385,144,587,484,646,471,872,251,926,556,287,964,843,688,279,183,697,391,678,766,111,82,683,859,1005,105,35,39,510,851,823,111,701,179,218,427,300,736,848,346,701,878,959,454,69,567
566,790,730,786,753,100,774,783,409,942,694,477,774,822,971,233,552,512,186,264,158,688,805,871,190,754,489,338,719,793,230,350,960,290,355,939,452,721,949,478,698,277,1003,258,90,852,459,276,379,120,493,736,793,590,418,422,838,750,981,754,768,746,113,926
955,575,340,399,473,1003,199,6,840,672,8,431,91,623,683,891,454,282,393,837,1008,3,991,150,314,819,464,522,929,806,673,734,896,190,89,273,582,829,129,992,744,655,775,978,375,193,472,322,27,943,912,573,763,326,650,763,736,71,700,273,772,762,238,978
567,698,60,564,193,772,647,468,44,181,135,375,806,806,370,805,857,796,894,476,819,915,417,48,310,651,250,475,860,664,112,244,766,397,912,22,809,1011,522,550,339,868,941,1021,534,656,503,212,115,878,416,604,61,44,881,15,857,389,453,624,736,327,538,645
244,759,1005,120,216,928,254,466,969,458,562,468,656,174,909,913,312,46,305,465,687,610,706,804,706,520,1007,203,834,816,8,342,205,602,436,130,804,36,497,720,903,77,932,815,913,173,11,246,506,349,154,794,687,227,647,560,606,290,764,1013,718,293,820,368
1000,767,76,156,285,809,467,896,314,1,949,478,204,265,777,892,393,562,659,789,988,697,499,716,995,114,836,737,973,1011,308,232,729,20,101,102,855,955,693,307,380,293,633,801,933,710,297,547,837,377,831,851,878,355,254,297,180,440,412,920,98,917,171,685
654,295,798,570,559,832,296,1007,31,412,792,579,370,236,123,81,4,77,279,318,758,782,321,27,205,888,848,928,202,582,709,105,270,780,782,837,445,563,213,1009,211,846,182,985,609,939,935,190,235,328,53,804,215,389,270,363,69,861,850,957,445,259,358,537
839,196,374,691,382,775,66,809,746,467,1002,531,181,989,102,804,359,381,642,755,404,188,508,935,115,647,85,528,144,122,187,871,591,126,584,158,30,239,144,694,68,162,487,87,383,909,224,535,184,672,876,325,94,480,177,615,499,309,955,476,474,735,568,1017
434,103,989,396,32,142,700,104,353,558,1020,564,989,277,14,403,426,486,726,231,836,698,93,441,942,467,16,926,1001,399,628,1021,963,212,48,749,417,382,614,14,59,815,498,936,8,394,412,655,548,85,375,360,339,875,827,491,441,849,538,994,326,924,500,330
995,998,840,829,849,403,230,226,632,160,564,52,851,594,626,240,665,98,898,204,220,659,979,244,939,304,291,847,967,338,950,266,88,38,119,466,100,459,56,467,76,211,443,490,645,339,511,148,638,766,784,530,802,816,72,195,641,251,910,969,49,145,960,882
791,822,822,397,55,560,480,582,525,303,557,22,165,509,931,386,612,473,746,388,17,825,931,632,4,111,926,896,438,63,751,704,926,633,77,299,954,784,395,411,862,80,830,775,788,388,465,807,678,404,179,409,588,691,112,434,1012,387,62,37,698,940,285,790
720,879,813,384,491,365,815,110,520,819,540,414,839,803,110,769,139,884,229,639,437,257,585,177,22,414,753,832,644,559,1,150,877,793,379,690,302,989,1001,675,25,369,657,827,896,395,522,612,137,652,963,1009,528,89,564,854,9,63,718,990,294,961,470,124
1004,452,851,1013,25,292,402,505,585,811,945,471,124,565,977,663,237,547,557,325,882,277,295,950,240,32,939,364,87,199,554,1016,279,984,672,287,879,86,180,113,123,729,791,73,716,413,223,21,616,596,600,306,713,316,1014,750,337,12,591,312,7,295,408,323
1,9,712,973,835,478,393,12,649,655,755,715,582,307,220,492,387,875,57,235,80,589,550,307,890,484,159,664,902,874,492,325,30,906,693,620,284,5,518,186,85,76,611,381,113,15,58,766,420,28,792,319,811,801,714,447,64,425,872,595,338,473,541,963
112,747,206,696,800,721,430,882,914,443,465,423,340,363,755,590,838,16,493,427,629,584,922,844,261,468,656,272,124,316,289,263,1014,908,265,880,924,150,500,16,727,58,681,269,1015,425,734,776,380,499,205,760,141,779,546,814,529,6,486,477,234,262,797,195
119,215,874,918,731,309,957,905,414,415,497,822,820,270,887,13,553,930,1011,748,717,233,12,98,424,545,565,82,292,750,477,939,933,11,907,890,425,623,883,153,618,690,563,557,606,237,966,491,419,122,141,582,177,166,704,538,69,263,893,131,278,29,147,160
146,503,276,996,516,234,592,931,22,459,623,672,965,510,57,975,365,673,177,1007,62,752,475,878,1016,975,1000,178,722,477,112,284,575,580,379,851,254,58,5,238,863,384,443,844,964,523,50,374,158,478,1011,128,137,924,170,684,109,334,138,887,858,215,69,546
359,786,607,864,844,297,534,966,618,698,253,841,66,374,664,1020,1011,480,737,99,612,562,156,200,225,802,1018,288,488,315,308,886,364,154,69,953,928,280,428,419,622,805,671,500,659,465,117,187,243,621,994,790,86,442,46,354,107,797,87,73,542,666,788,374
301,583,508,413,937,468,402,193,925,223,1003,973,343,487,523,538,821,37,900,668,698,266,361,291,37,185,61,229,29,365,630,167,830,140,973,684,19,722,198,203,233,622,796,561,705,253,658,110,910,952,830,508,71,973,850,798,495,572,32,144,179,30,970,964
255,885,923,591,969,400,863,460,594,315,680,205,22,428,453,308,423,958,512,124,466,880,849,688,174,185,686,879,441,390,476,335,413,214,930,36,355,890,761,757,123,895,884,888,514,546,326,873,208,671,57,89,917,34,793,831,1003,236,111,450,370,1005,458,750
414,955,810,60,385,776,79,348,755,292,417,644,927,242,646,1017,675,506,91,75,263,419,1016,934,670,395,811,134,781,523,709,385,681,893,261,720,416,573,108,587,483,958,482,40,280,570,109,853,890,424,802,777,284,617,188,456,54,741,983,145,543,91,877,332
63,492,565,707,389,176,363,109,9,154,542,666,991,649,304,824,743,179,103,278,772,395,24,582,635,234,547,522,375,948,422,206,54,305,110,562,492,690,286,940,970,531,409,911,186,261,811,593,710,976,761,337,629,553,518,879,458,112,289,489,491,77,806,175
598,300,618,722,711,694,138,719,663,282,440,181,482,611,287,134,663,514,217,640,956,919,101,765,170,73,477,98,565,336,65,970,390,430,152,246,500,290,515,311,112,189,880,719,877,334,194,855,999,231,239,906,221,432,552,187,265,430,79,331,1020,807,117,739
584,682,437,224,11,209,78,251,540,958,790,310,688,315,763,1012,384,89,406,440,326,606,458,445,422,519,138,560,677,617,71,895,63,327,662,207,226,618,906,969,56,944,946,42,842,344,422,190,1003,466,256,508,774,907,255,0,185,213,423,760,79,737,511,702
631,459,340,768,26,253,739,307,557,71,378,371,338,331,69,615,412,1018,613,455,609,735,181,352,113,824,401,579,189,545,471,378,641,493,444,882,11,424,348,505,800,64,119,606,384,399,56,588,3,506,858,475,346,940,149,985,677,502,480,404,30,968,359,135
913,278,669,468,689,212,810,350,543,941,204,670,99,775,572,292,658,190,885,900,758,696,245,116,279,638,216,19,1011,686,269,103,498,370,963,677,263,465,345,188,244,755,62,273,409,391,698,961,260,969,54,295,211,966,1006,16,515,928,349,570,608,784,352,849
808,59,467,438,176,77,393,489,713,106,91,523,500,11,222,691,923,27,249,445,755,158,445,17,129,93,234,785,477,384,137,542,150,175,919,184,252,287,435,22,536,741,839,758,268,891,219,702,165,825,680,939,348,992,249,132,916,102,717,454,120,975,523,729
3,192,891,72,603,369,892,168,864,592,532,226,666,713,406,260,585,953,705,665,444,391,738,1008,388,382,234,987,901,111,696,829,891,331,0,348,376,686,944,364,807,730,327,959,553,777,594,78,392,983,852,770,87,218,435,528,651,469,456,253,415,383,232,475
548,342,880,547,343,101,811,1012,597,144,172,874,215,492,608,889,968,667,462,118,438,602,1013,353,873,1021,586,934,828,516,62,887,148,573,111,507,53,736,359,795,604,978,686,697,580,567,743,851,713,186,119,470,831,525,242,809,951,913,20,731,275,659,924,610
502,434,788,793,811,716,721,890,31,125,380,114,201,287,505,304,924,653,327,435,468,196,159,937,505,287,166,998,289,243,531,568,574,65,717,64,78,459,349,870,975,479,19,238,676,691,553,305,115,428,954,488,656,229,329,344,0,900,426,200,240,300,973,757
627,595,709,689,608,508,393,401,794,551,605,828,992,493,147,5,492,294,303,544,999,444,288,470,55,291,394,850,478,119,930,311,192,657,384,245,855,16,758,319,94,887,824,510,880,96,128,843,817,716,117,646,369,303,50,726,567,55,584,479,113,286,272,54
573,664,263,328,535,924,667,721,91,630,312,302,167,20,410,883,300,586,908,504,948,168,430,289,760,430,125,352,471,742,433,741,923,40,535,699,986,678,647,963,198,648,306,197,292,878,255,685,504,12,1012,585,806,540,10,948,787,1,172,313,657,128,449,282
546,147,846,109,617,330,938,879,4,227,678,281,540,839,786,973,57,536,1020,706,953,20,89,928,157,272,676,578,752,8,203,119,663,1010,779,585,914,470,363,43,669,62,474,679,392,305,255,777,385,521,702,548,972,974,336,174,528,343,78,883,797,598,220,799
