590,15,591,156,214,1008,362,249,402,600,773,296,95,96,762,137,928,645,126,682,389,479,42,79,815,1005,237,180,645,789,353,842,527,817,214,8,653,518,26,156,929,667,205,564,154,299,948,754,457,692,245,486,0,66,720,817,913,829,355,315,796,174,470,287
150,191,876,0,583,73,217,839,923,868,504,517,796,390,520,655,699,495,887,371,246,420,169,268,193,687,627,1019,848,82,451,140,584,671,206,420,43,95,739,7,464,211,458,767,130,193,757,896,621,556,827,886,590,919,525,951,49,22,119,869,112,308,960,644
229,605,878,417,282,942,903,853,85,351,982,766,917,949,100,454,523,761,952,722,621,310,363,738,17,961,190,279,944,823,505,978,158,241,656,211,1001,578,207,1012,491,64,440,876,744,585,178,827,202,132,582,9,995,822,352,583,905,79,533,546,521,81,458,546
559,210,823,155,62,417,56,418,181,535,127,587,738,697,329,64,367,345,420,780,141,1022,218,842,365,405,936,104,683,718,490,518,77,27,706,221,114,292,247,576,936,93,155,881,554,428,769,606,930,184,782,21,702,242,692,143,946,989,150,252,15,881,550,626
459,821,724,343,256,648,20,267,52,625,806,627,968,668,880,302,489,373,929,899,478,546,692,533,503,252,126,294,870,327,240,979,326,474,823,850,189,398,609,802,715,338,971,476,984,686,277,706,316,141,412,909,157,972,878,303,816,69,909,665,1004,921,2,821
430,803,608,604,596,117,214,978,980,887,33,328,43,126,904,640,824,1005,900,21,207,128,173,934,594,436,1017,272,54,550,39,684,776,29,434,984,778,790,166,680,262,806,911,617,583,993,401,757,768,279,336,133,156,305,920,68,232,365,589,1017,986,588,848,230
765,62,988,929,193,965,641,814,365,655,677,77,767,421,398,489,573,729,120,762,615,722,375,985,353,554,636,603,1006,691,979,4,508,121,975,923,834,76,795,905,44,1010,340,183,503,547,862,264,1006,943,244,749,330,923,972,695,738,6,134,804,191,297,895,606
333,1,74,496,118,873,981,387,404,1022,952,492,698,39,140,287,982,564,121,995,280,178,564,304,429,735,280,314,984,795,550,23,254,243,486,892,479,988,480,600,509,557,775,400,500,254,498,663,851,231,320,339,35,84,641,58,811,255,87,645,104,573,361,345
82,20,816,8,542,291,155,378,470,298,380,512,484,706,151,308,47,193,99,603,32,1006,206,150,797,4,928,253,567,219,961,364,705,169,691,731,175,359,177,385,777,3,242,933,189,614,985,440,755,1015,777,175,72,598,482,784,548,757,401,731,898,657,460,133
253,714,703,449,388,63,508,111,789,390,220,253,524,30,843,266,1014,18,687,367,612,343,339,812,575,603,489,164,780,974,331,395,941,146,522,879,49,885,171,45,443,1019,797,581,183,861,655,325,143,551,912,650,784,492,901,656,436,506,343,55,5,765,620,543
84,593,221,697,326,315,752,53,41,819,357,635,77,322,29,553,576,540,492,346,405,358,305,256,535,673,862,89,629,977,1010,961,127,677,733,358,354,958,324,147,164,427,97,820,520,792,983,556,319,70,965,96,157,63,316,125,923,196,629,638,974,125,440,143
344,576,647,489,932,757,325,799,438,71,387,607,757,608,253,664,521,514,476,97,385,332,805,421,504,566,148,73,511,69,848,421,517,674,677,623,365,820,775,855,421,734,263,781,98,96,523,34,713,991,957,520,474,780,691,826,81,213,783,186,904,702,707,0
835,34,563,292,138,861,628,559,445,1015,896,876,642,784,904,945,509,536,218,1003,307,29,15,581,53,138,851,518,194,647,65,283,780,368,726,840,656,746,831,236,136,646,197,910,557,292,99,755,120,573,19,517,922,920,127,874,220,808,665,482,74,968,588,102
348,717,442,399,180,723,216,959,549,213,639,686,473,164,18,757,651,287,989,34,581,146,298,447,119,356,240,947,551,1006,695,0,821,49,51,404,650,664,513,629,47,24,754,313,801,966,669,869,81,411,212,730,749,699,160,193,174,924,336,767,175,1020,608,424
551,107,26,780,902,9,594,37,416,158,451,579,792,157,420,253,466,107,838,672,909,528,72,414,661,297,617,792,474,190,74,801,880,257,601,504,260,865,948,863,686,851,912,871,83,670,646,416,208,242,426,552,8,287,820,675,120,339,159,228,362,788,627,169
654,317,424,607,856,154,228,285,542,255,820,151,340,938,572,81,290,750,939,736,225,412,499,436,357,676,935,804,729,428,401,201,1008,769,760,856,132,533,768,531,929,484,774,67,632,255,638,90,901,235,270,225,69,826,361,56,292,509,120,496,286,419,218,283
331,85,111,155,187,16,726,855,595,489,368,717,148,5,121,1002,227,123,172,879,30,905,909,728,494,1015,818,253,456,348,794,184,931,441,360,511,409,68,343,616,945,793,78,545,667,678,158,119,820,682,998,728,935,244,257,722,691,969,988,601,51,526,792,901
930,243,205,588,883,387,781,971,929,638,313,82,15,66,451,951,931,795,966,753,636,8,80,414,658,422,164,593,737,219,62,187,414,223,899,167,414,278,704,452,544,480,61,233,660,586,632,709,321,649,648,215,331,259,319,114,727,848,460,581,751,403,1016,148
267,278,877,896,766,270,483,577,562,245,85,245,164,940,975,332,306,270,926,339,419,911,118,268,907,494,128,610,688,78,635,319,1007,640,800,468,599,651,409,837,737,745,157,305,440,498,891,237,776,94,800,856,247,810,256,423,506,42,684,13,576,539,525,13
369,75,376,141,889,971,940,843,31,1022,745,507,777,347,525,257,754,754,102,533,322,249,268,300,249,385,23,275,437,1004,983,141,194,25,113,259,417,173,827,782,873,483,562,16,863,345,386,358,231,39,189,995,802,190,959,848,486,946,984,800,93,53,858,705
961,115,559,352,487,233,542,820,448,578,649,866,810,780,985,677,672,634,137,615,235,291,703,218,806,437,571,744,753,76,22,795,72,659,981,653,626,53,714,832,909,35,444,802,452,921,411,804,210,782,401,1000,853,1003,729,837,351,97,705,694,425,658,977,149
316,899,527,239,568,751,167,741,391,565,555,115,307,606,745,547,268,106,552,749,402,326,16,308,535,278,183,418,112,286,474,820,269,381,243,509,698,950,239,1017,864,530,709,539,572,768,8,962,148,660,289,948,616,677,450,635,418,797,240,619,201,962,785,393
984,578,990,941,931,65,237,816,248,712,456,101,936,51,492,381,529,652,1009,698,679,383,811,108,688,764,62,284,866,718,809,951,811,512,175,311,197,460,324,219,700,809,266,580,336,844,871,845,37,526,180,846,945,116,790,239,622,622,16,939,125,797,245,516
74,443,259,486,929,412,782,883,305,747,735,667,326,415,434,210,835,518,793,252,321,968,505,168,708,904,967,1010,303,220,690,175,656,812,106,1014,619,105,536,122,735,794,621,956,750,775,66,677,627,666,876,207,451,206,774,685,352,531,620,1014,885,432,55,456
43,417,704,907,1011,915,128,765,697,300,431,45,16,676,111,366,645,225,262,376,369,995,62,878,847,548,144,912,661,259,514,526,820,890,700,875,828,333,903,650,972,765,286,0,784,754,552,628,683,507,239,984,684,391,95,667,958,245,604,732,604,540,1016,620
94,266,799,420,432,406,959,663,848,135,102,327,526,570,749,942,134,278,674,1014,225,1013,510,355,658,562,478,835,291,105,654,985,708,659,686,496,724,447,332,242,224,477,363,151,919,13,684,94,820,775,110,504,958,1020,706,217,682,590,640,694,778,304,822,165
337,63,818,426,598,339,149,1000,876,399,727,526,483,581,949,339,433,582,42,791,215,134,350,954,498,754,508,641,178,975,464,536,688,476,557,106,406,517,848,582,845,312,371,594,869,855,722,746,563,489,72,376,572,753,29,1004,950,899,286,699,511,574,438,612
431,517,824,259,872,407,143,147,626,475,996,394,334,556,70,971,652,499,430,425,841,867,802,580,505,412,98,656,694,119,831,514,570,34,747,46,106,406,7,214,739,419,353,919,44,216,36,643,626,328,701,234,696,125,507,540,565,486,184,155,149,273,1014,997
24,341,0,809,818,311,915,572,616,703,170,602,758,291,229,635,513,681,412,402,540,51,768,95,414,209,602,174,860,987,1012,571,739,898,336,144,558,132,153,590,827,692,582,597,473,200,703,926,1004,203,12,603,879,360,309,765,806,892,505,442,948,326,221,211
556,65,732,325,574,726,530,254,789,182,434,911,840,722,134,394,807,516,173,345,403,144,539,712,122,873,446,829,126,496,223,510,927,997,231,412,402,753,380,902,262,416,557,896,371,73,203,796,140,366,23,13,678,424,213,409,681,0,392,912,255,842,341,667
978,214,339,97,1001,288,339,190,282,187,209,710,277,675,527,481,142,617,345,631,57,47,339,890,151,330,461,297,113,432,116,68,840,1007,274,652,794,969,676,751,329,99,490,687,924,527,607,159,764,462,659,577,445,29,584,677,96,810,826,500,855,977,425,59
310,407,923,997,929,110,425,173,665,56,242,848,67,219,145,602,552,461,560,457,694,409,821,110,498,435,488,609,839,1011,763,149,71,885,689,740,449,162,163,726,904,395,269,433,540,705,652,707,773,875,501,784,720,979,959,425,521,19,625,125,688,121,338,585
601,881,63,709,211,634,148,752,342,417,830,461,777,572,224,97,826,477,38,540,393,812,27,868,84,640,838,587,967,231,829,199,155,404,299,856,98,152,270,177,558,429,27,41,706,960,18,407,977,892,489,982,311,52,588,265,233,579,160,257,768,588,354,856
1,967,403,845,954,55,866,782,914,963,946,63,866,890,763,699,32,0,625,188,448,665,504,633,910,336,51,34,213,875,214,760,185,204,13,61,795,381,529,389,576,772,62,139,409,949,776,390,263,1016,919,285,602,879,105,413,252,203,1011,400,926,425,96,268
908,461,869,435,232,691,138,254,279,711,77,650,641,545,451,334,248,0,355,870,82,417,128,63,588,763,553,674,814,112,47,426,484,655,449,450,777,292,363,589,275,414,98,523,563,344,500,473,742,282,818,150,201,977,742,447,125,947,444,231,796,43,857,197
59,582,641,161,184,138,520,401,180,633,335,357,577,897,741,979,76,625,706,735,898,481,360,899,124,349,308,855,678,478,663,379,353,575,329,17,831,103,669,525,915,121,256,540,711,742,0,299,846,319,135,59,412,931,757,631,794,116,573,204,646,229,183,20
56,655,365,343,419,453,9,288,230,473,211,153,783,435,353,657,234,589,384,579,359,850,936,564,519,356,408,907,31,1020,577,545,575,743,545,35,134,970,77,958,779,95,974,191,218,296,42,402,744,664,722,516,927,591,216,464,885,550,793,900,579,332,522,289
497,563,334,102,142,882,825,516,84,1011,313,533,517,53,978,7,105,141,136,770,908,424,13,76,979,151,524,292,978,103,656,93,676,500,713,810,58,266,72,699,177,893,959,58,514,595,180,113,204,47,370,501,230,727,420,720,295,162,807,583,473,289,43,375
381,374,612,966,478,19,460,409,381,872,324,602,121,221,95,194,404,334,797,766,470,285,956,633,562,138,844,569,558,261,400,968,182,443,886,569,306,348,542,57,878,272,155,520,607,1005,184,135,213,395,469,137,782,97,793,60,52,980,549,898,638,456,748,472
982,787,765,51,547,170,77,901,543,905,361,868,802,628,600,106,26,726,831,672,681,101,153,665,593,17,626,438,690,763,484,386,411,172,901,720,719,491,775,458,805,736,403,927,631,423,329,762,915,648,410,208,789,984,779,925,346,372,158,258,821,350,283,295
249,342,397,883,400,959,961,1014,828,120,847,847,343,640,646,1010,600,240,383,510,692,453,720,589,586,272,899,615,374,640,566,713,434,472,42,34,138,189,690,505,180,865,695,430,503,72,99,486,251,262,725,548,679,274,966,508,132,385,157,542,988,329,225,463
932,691,632,0,324,431,1014,728,737,275,6,423,107,326,803,593,733,928,306,257,211,122,360,375,469,962,220,474,491,400,557,364,1003,37,943,273,695,374,459,350,1007,221,176,783,17,659,970,16,147,519,979,107,655,992,958,703,982,957,442,1005,945,523,9,511
370,331,161,816,612,897,741,300,617,452,811,410,438,801,225,288,634,349,943,322,830,640,714,319,767,885,876,519,701,976,205,462,312,19,404,69,563,38,379,1021,239,742,669,284,770,198,101,354,1,127,289,327,112,844,153,609,643,430,91,226,204,854,133,663
988,985,669,317,636,404,322,533,586,803,1001,747,227,566,951,730,336,574,1010,910,848,451,271,773,396,98,230,684,674,1,921,486,28,690,671,110,147,336,743,295,305,704,125,634,740,675,515,428,84,976,575,928,915,353,391,900,472,459,525,758,754,902,811,448
993,955,672,292,779,959,839,646,823,121,792,520,203,396,923,748,691,177,676,574,712,334,15,937,261,79,919,737,111,686,919,430,420,573,43,611,736,140,801,792,52,447,728,188,671,1022,390,141,154,355,107,57,377,143,896,772,476,811,923,574,828,973,369,59
999,307,391,30,212,146,298,24,744,984,899,812,843,555,653,24,164,88,108,965,220,656,12,133,471,611,912,773,639,361,767,964,4,644,136,593,239,542,895,271,991,1006,846,446,121,855,597,452,269,242,31,13,312,970,281,120,648,502,407,83,427,781,852,945
964,811,337,387,833,595,920,826,780,510,2,357,915,756,475,795,193,129,794,1013,0,899,392,848,798,497,887,569,487,483,878,1010,134,654,849,558,699,661,999,90,13,938,499,8,328,855,567,651,379,584,8,538,932,931,397,821,128,29,164,263,269,125,970,383
974,419,115,349,669,237,381,806,177,227,938,0,193,392,545,116,854,47,93,724,345,48,694,478,1019,906,687,683,236,514,272,202,32,783,97,177,690,407,529,906,653,335,437,818,216,372,132,27,440,610,748,403,481,9,595,451,758,721,445,729,334,469,463,592
122,911,535,792,479,922,230,366,485,343,844,297,934,488,355,634,206,371,25,168,972,608,28,906,485,333,966,725,751,513,198,67,946,443,263,629,343,403,811,538,522,179,618,382,104,970,140,369,782,665,4,967,649,330,92,461,232,25,945,924,630,849,478,939
455,473,946,449,995,1014,210,707,832,792,364,418,556,979,716,108,183,737,521,519,361,83,230,855,960,603,696,270,834,783,248,428,334,655,345,629,60,774,383,333,598,308,805,722,390,891,776,490,913,1004,464,274,361,940,183,833,527,676,889,131,403,468,625,32
689,819,408,196,984,489,476,663,521,858,615,719,325,508,173,896,629,12,87,302,282,922,479,907,257,763,459,826,674,844,178,83,555,274,71,703,698,129,474,377,753,994,208,875,917,845,322,861,135,428,323,6,950,741,405,69,210,741,576,316,842,519,435,611
947,13,682,389,652,540,237,733,312,554,938,455,815,308,756,131,537,238,92,227,53,1002,656,640,659,415,614,448,737,587,797,950,617,982,552,287,261,175,761,589,330,451,779,902,1001,523,60,670,112,914,205,692,612,954,951,433,545,424,220,395,179,796,202,699
