617,18,773,122,394,352,359,488,842,195,768,298,752,840,183,610,730,594,609,848,802,981,188,751,441,348,748,577,547,526,817,17,244,486,580,926,599,164,154,866,991,48,1000,495,397,491,983,277,172,816,889,51,122,594,124,983,620,11,479,162,268,256,981,329
1018,584,540,485,988,620,510,146,660,236,590,779,545,708,834,140,718,826,715,11,156,167,917,393,449,915,1003,454,931,846,700,848,856,769,931,303,586,957,622,402,488,112,915,197,686,782,647,395,989,879,739,445,448,942,482,721,279,576,929,762,5,815,799,414
449,98,469,769,511,967,563,94,743,278,476,375,481,874,997,560,925,104,431,316,293,994,882,552,728,211,225,171,764,243,875,391,330,622,928,85,58,145,646,908,875,976,117,588,651,43,23,793,386,446,748,265,696,221,54,490,190,911,927,823,45,694,698,247
968,802,792,757,679,377,583,644,265,1005,1,641,137,53,598,539,870,906,489,241,770,185,433,674,75,105,937,508,795,728,175,214,224,56,7,562,68,51,888,765,481,306,501,299,812,108,809,253,296,955,644,372,14,531,489,418,658,430,502,996,366,805,2,727
905,1019,686,77,686,88,380,529,966,440,402,48,316,381,80,649,619,273,476,349,88,208,89,992,412,1007,243,138,46,95,294,916,231,1005,295,292,724,933,199,893,805,450,904,284,197,901,964,102,749,651,80,421,961,151,880,655,385,299,63,281,327,601,116,731
64,162,16,468,827,869,244,2,353,550,259,372,446,129,257,58,158,373,306,204,40,884,703,830,48,457,981,399,853,94,667,647,116,76,664,147,30,155,341,535,450,831,517,1,80,741,152,311,504,112,263,853,57,667,336,327,613,934,469,746,1012,445,339,703
67,395,492,412,549,53,509,1019,510,0,262,649,459,494,576,263,107,593,278,13,303,499,333,516,330,384,36,604,409,366,691,44,683,563,490,300,581,77,630,274,392,610,154,655,169,463,174,826,264,259,349,301,571,742,37,336,612,175,631,990,45,440,502,641
852,898,860,88,793,611,804,329,445,329,821,58,270,414,397,341,732,932,531,791,8,852,67,929,321,432,149,743,306,486,354,565,848,360,109,1009,124,472,934,832,707,877,931,18,166,950,728,831,11,803,253,511,841,46,711,748,919,333,579,207,306,809,676,124
580,354,803,133,93,830,680,764,706,865,1,675,86,445,290,684,212,223,194,183,497,605,776,436,981,676,92,389,582,840,173,188,686,421,301,646,207,954,911,989,497,91,314,704,173,395,221,593,223,624,378,0,708,275,842,110,59,171,299,318,547,170,617,987
1018,303,575,602,498,720,703,823,4,958,205,249,13,69,764,334,599,795,126,18,737,123,917,752,5,587,839,82,398,893,696,1003,680,274,92,36,444,549,902,157,980,650,398,280,53,622,148,688,910,1004,100,714,428,722,770,199,454,779,620,513,337,274,864,793
601,863,594,750,249,320,697,798,1006,855,466,839,182,724,903,0,888,701,911,810,592,907,624,697,1017,8,568,350,469,860,928,222,162,999,626,562,688,204,486,483,852,981,767,600,335,616,732,50,678,771,333,917,335,551,321,178,202,43,679,224,698,494,348,903
165,62,773,13,935,713,126,554,401,338,341,931,548,340,987,496,177,512,754,491,0,875,185,743,545,752,1004,826,409,310,405,197,412,341,547,577,836,653,185,297,876,796,47,15,950,983,683,948,600,129,438,581,902,105,74,713,573,14,160,499,507,350,335,172
937,446,315,234,979,516,75,636,320,759,790,782,352,400,762,732,983,427,310,82,532,230,116,809,197,294,901,401,715,334,781,537,958,46,309,969,1015,618,873,68,187,867,585,84,547,429,997,23,161,123,347,970,823,377,944,230,824,72,1012,169,927,383,20,445
